user_id,Length,Recency,Frequency,Monetary,cluster,nov_frequency,churn_label,activity_drop_ratio,freq_norm,mon_norm,purchase_session_ratio,recency_weight,monetary_trend
551970133,0,12,1,190.22,0,0.0,Total Churn,0.5,0.14285714285714285,0.03697922032982307,1.0,0.6703200460356393,-1.0
551971693,0,20,1,321.47,1,0.0,Total Churn,0.5,0.14285714285714285,0.062494532433120725,1.0,0.513417119032592,-1.0
551973591,0,30,1,76.96,1,0.0,Total Churn,0.5,0.14285714285714285,0.01496120700548409,1.0,0.36787944117144233,-1.0
551974433,0,0,1,130.18,0,0.0,Total Churn,0.5,0.14285714285714285,0.02530730155891267,1.0,1.0,-1.0
551977980,0,25,1,460.58,1,0.0,Total Churn,0.5,0.14285714285714285,0.08953784722694727,1.0,0.4345982085070782,-1.0
551983023,0,8,1,283.23,0,0.0,Total Churn,0.5,0.14285714285714285,0.05506058550108185,1.0,0.7659283383646487,-1.0
551983099,4,7,2,822.87,2,0.0,Total Churn,0.6666666666666666,0.2857142857142857,0.15996788472716597,0.4,0.7918895663367816,-2.0
551988201,0,10,1,38.01,0,0.0,Total Churn,0.5,0.14285714285714285,0.007389234385114998,1.0,0.7165313105737893,-1.0
551988538,0,4,1,93.75,0,0.0,Total Churn,0.5,0.14285714285714285,0.01822522293092689,1.0,0.8751733190429475,-1.0
551989988,0,4,1,195.27,0,0.0,Total Churn,0.5,0.14285714285714285,0.037960952338369006,1.0,0.8751733190429475,-1.0
551990756,0,6,1,189.97,0,0.0,Total Churn,0.5,0.14285714285714285,0.0369306197353406,1.0,0.8187307530779818,-1.0
551996495,0,9,1,320.47,0,0.0,Total Churn,0.5,0.14285714285714285,0.06230013005519084,1.0,0.7408182206817179,-1.0
552002471,0,28,1,25.71,1,0.0,Total Churn,0.5,0.14285714285714285,0.00499808513657739,1.0,0.39324072086859824,-1.0
552006944,0,25,1,490.36,1,0.0,Total Churn,0.5,0.14285714285714285,0.09532715004169931,1.0,0.4345982085070782,-1.0
552007519,0,26,1,58.95,1,0.0,Total Churn,0.5,0.14285714285714285,0.011460020178966829,1.0,0.4203503845086819,-1.0
552012913,0,4,1,952.05,3,0.0,Total Churn,0.5,0.14285714285714285,0.18508078390814875,1.0,0.8751733190429475,-1.0
552013313,3,20,2,2367.83,2,0.0,Total Churn,0.6666666666666666,0.2857142857142857,0.4603117825337239,0.5,0.513417119032592,-2.0
552013557,0,3,1,1093.82,3,0.0,Total Churn,0.5,0.14285714285714285,0.2126412090272688,1.0,0.9048374180359595,-1.0
552015696,0,21,1,239.13,1,0.0,Total Churn,0.5,0.14285714285714285,0.046487440634373836,1.0,0.4965853037914095,-1.0
552015858,0,24,1,250.97,1,0.0,Total Churn,0.5,0.14285714285714285,0.0487891647890637,1.0,0.44932896411722156,-1.0
552017166,0,11,1,188.78,0,0.0,Total Churn,0.5,0.14285714285714285,0.03669928090560404,1.0,0.6930406200864415,-1.0
552019834,0,8,1,231.64,0,0.0,Total Churn,0.5,0.14285714285714285,0.04503136682367898,1.0,0.7659283383646487,-1.0
552021679,0,4,1,170.14,0,0.0,Total Churn,0.5,0.14285714285714285,0.03307562058099094,1.0,0.8751733190429475,-1.0
